    -149.332      26.961    -122.371       0.580      77.934
    -149.595      27.224    -122.371       0.585      76.518
    -149.852      27.480    -122.372       0.591      74.963
    -150.100      27.728    -122.372       0.596      73.281
    -150.336      27.965    -122.371       0.601      71.489
    -150.561      28.190    -122.371       0.606      69.600
    -150.773      28.402    -122.371       0.611      67.629
    -150.972      28.600    -122.372       0.615      65.589
    -151.160      28.787    -122.372       0.619      63.491
    -151.334      28.962    -122.372       0.623      61.348
    -151.496      29.124    -122.372       0.626      59.170
    -151.644      29.273    -122.372       0.630      56.966
    -151.779      29.408    -122.371       0.632      54.747
    -151.902      29.530    -122.372       0.635      52.520
    -152.014      29.643    -122.371       0.637      50.292
    -152.121      29.750    -122.371       0.640      48.069
    -152.221      29.850    -122.371       0.642      45.857
    -152.310      29.938    -122.372       0.644      43.661
    -152.389      30.017    -122.372       0.646      41.486
    -152.457      30.085    -122.372       0.647      39.334
    -152.514      30.142    -122.371       0.648      38.994
    -152.561      30.190    -122.371       0.649      39.234
    -152.603      30.232    -122.371       0.650      39.417
    -152.641      30.270    -122.371       0.651      39.544
    -152.672      30.301    -122.371       0.652      39.612
    -152.697      30.326    -122.371       0.652      39.622
    -152.718      30.348    -122.370       0.653      39.573
    -152.735      30.366    -122.370       0.653      39.464
    -152.748      30.379    -122.369       0.653      39.295
    -152.756      30.387    -122.369       0.653      39.067
    -152.758      30.389    -122.369       0.654      38.778
    -152.755      30.387    -122.369       0.653      38.938
    -152.754      30.386    -122.368       0.653      38.531
    -152.755      30.386    -122.369       0.653      38.065
    -152.751      30.382    -122.369       0.653      37.542
    -152.744      30.375    -122.369       0.653      36.962
